tweet_id,created_at,text 
1058060999880818689,2018-11-01 18:19:34,"RT @FoxBusiness: Larry Kudlow: ""Because of the tax cuts today and the rollback of regulations, we are seeing a resurgence in the economy.""…"
1058059068886171648,2018-11-01 18:11:54,State of the Midterms: Analyst predicts bigger House gains for Dems as Pelosi eyes gavel https://t.co/X7kZsjsTds
1058054258648641538,2018-11-01 17:52:47,"U.S. troops and military equipment arrived in San Antonio, Texas, to help secure the southern border from migrant caravans. https://t.co/X6Fp29ospU https://t.co/9e8jRJ8LXs"
1058052528288468993,2018-11-01 17:45:55,.@KenPaxtonTX: “There’s got to be a balance here between reasonable immigration and also safety for our citizens that are here.” #OutnumberedOT https://t.co/zbgncz2qn9
1058050639778013186,2018-11-01 17:38:24,Haley fires back as UN condemns Cuba embargo: ‘We won’t back down’ https://t.co/27I5hqtoXH
1058049161424236545,2018-11-01 17:32:32,".@kayleighmcenany: “We are going to make gains in the Senate, very big gains and it’s because of President Trump and the Democrats lacking a message.” #OutnumberedOT https://t.co/bLkhJ7yt7x"
1058048179646722049,2018-11-01 17:28:38,.@Oprah: “I don’t want to run… I’m not trying to test any waters.” https://t.co/FA4Wc2L3Zu
1058044294479650816,2018-11-01 17:13:11,".@MrMikeBlake: “As long as we continue to talk about health care, which we will, as long as we continue to talk about jobs, which we will, we feel very good that we’re going to have a great night next Tuesday.” #OutnumberedOT https://t.co/S5JHLL8V7N"
1058041824839905283,2018-11-01 17:03:23,".@Oprah: ""Every single one of us has the same power at the polls."" #Midterms2018 https://t.co/ul2jJdjf05"
1058041429900120064,2018-11-01 17:01:49,".@Oprah: ""All of us may have been created equal, but if you're woke...you've got sense enough to know that everybody is not treated equally."" https://t.co/SQ1kMfNcBr"
1058040585171464193,2018-11-01 16:58:27,".@Oprah: ""Democracy is not just about our individual rights and concerns and our individual protections, but rather it lives and thrives in making sure that everybody is lifted by the community."" https://t.co/yuV6vUm65T"
1058039628782059524,2018-11-01 16:54:39,".@Oprah: ""I have voted Republican and I have voted Democrat, and each time I voted, I voted for the people who I felt represented my values."" https://t.co/fa2n41brVd"
1058037818235256832,2018-11-01 16:47:27,".@Oprah: ""I've earned the right to think for myself and to vote for myself. And that's why I am a registered independent— because I don't want any party and I don't want any kind of partisan influence telling me what decisions I get to make for myself."" #Midterms2018 https://t.co/2iZt4tVm6w"
1058035948276146177,2018-11-01 16:40:02,"Gold medalist and four-times All-Around world champion Simone Biles celebrates with the American flag after the Women's All-Around Final of the Gymnastics World Championships at the Aspire Dome in Doha, Qatar on Thursday. https://t.co/2qK0t8w4kt"
1058035051248656384,2018-11-01 16:36:28,Oprah Winfrey delivers remarks at an event for Georgia Democratic gubernatorial candidate Stacey Abrams. https://t.co/dw8q1w5Aeh https://t.co/6IIMzKrNsL
1058033416451616769,2018-11-01 16:29:58,"Me-WOW!

One fearless feline is giving a whole new meaning to the term “catwalk” after an impromptu runway debut at a fashion show in Turkey. https://t.co/oAnZLsIdu2 https://t.co/ZRDGvzkW31"
1058032776006512640,2018-11-01 16:27:25,New York’s Central Park is now home to a rare and colorful Mandarin duck https://t.co/L3VJHhKZvR
1058031343630798849,2018-11-01 16:21:44,Fox News Voter Analysis launching to give new insights into midterm results on Election Day https://t.co/LwANnTTqTx
1058030176867704832,2018-11-01 16:17:06,"Tennessee death row inmate chooses pickled pig knuckles, tails as last meal before execution by electric chair https://t.co/CpQYxFWYDK"
1058029309842067457,2018-11-01 16:13:39,"Hello, Christmas! First day of November officially kicks off holiday shopping madness (via @FoxNewsOpinion) https://t.co/5CQUXEO5pn"
1058028455697309696,2018-11-01 16:10:15,".@Google employees stage walkout protesting ""workplace culture"" https://t.co/8kVwE91zFA https://t.co/k4Af0OfAMw"
1058027211503087616,2018-11-01 16:05:19,".@KarlRove on #Midterms2018: ""Are the Democrats going to do better than they have done in past elections? Yes... But there is no tsunami in my opinion."" @AmericaNewsroom https://t.co/5G6RTn5zBa"
1058025688010276866,2018-11-01 15:59:15,Whitey Bulger murder theory emerges days after prison death https://t.co/ePJ6dQcu32
1058024174030123013,2018-11-01 15:53:14,New York family hopes human remains found in basement will lead to answers about missing father https://t.co/XyQAsT9BgM
1058023643702312960,2018-11-01 15:51:08,"""That will go down to the wire.""

@BretBaier breaks down key races ahead of #Midterms2018 https://t.co/QRfKl3u8Hp"
1058021961538957315,2018-11-01 15:44:27,Rufus Wainwright slams Trump in new music video: This ancient story 'reminds me of you' https://t.co/p2TmWpCeUO
1058019797252915200,2018-11-01 15:35:51,Trump warns up to 15K troops could be deployed to border to stop migrant caravan https://t.co/E7d5weTd3U https://t.co/v2aRMKNt5v
1058018999135543298,2018-11-01 15:32:41,Carnival Cruise ship has technical issue causing ship to dramatically tilt to one side: 'It was pure chaos. Screams. Cries. Panic.' https://t.co/d6S5qlBAdf
1058018538949095425,2018-11-01 15:30:51,More U.S. troops head to southern border https://t.co/E7d5weTd3U https://t.co/4c7gFPxc0q
1058018136384028672,2018-11-01 15:29:15,GOOD BOY: Hero puppy who protected owner from rattlesnake wins 'Dog of the Year' award https://t.co/YlrBk56L8I
1058017661060296706,2018-11-01 15:27:22,President @realDonaldTrump pushing immigration ahead of #Midterms2018 https://t.co/fg7z84VnnH
1058015892351660033,2018-11-01 15:20:20,President @realDonaldTrump to give immigration remarks from the @WhiteHouse at 4 p.m. https://t.co/8wXaxpYs8t
1058015808347983873,2018-11-01 15:20:00,We're five days away from Election Day! Tune in to Fox News Channel Tuesday at 6p ET for special live coverage as #Midterms2018 results come in. https://t.co/plByz0fmDQ https://t.co/Ub3DVESBRk
1058015602814672898,2018-11-01 15:19:11,Oprah hits the campaign trail for Democrat Abrams in Georgia governor's race https://t.co/dw8q1w5Aeh https://t.co/0fCgnmq9mw
1058014361413926912,2018-11-01 15:14:15,"Democrats for Trump chairman Andrew Stein: ""[President @realDonaldTrump has] been the best president and friend of Israel that we've ever had."" @AmericaNewsroom https://t.co/CL9ykxPi73"
1058012368037388288,2018-11-01 15:06:20,Obamas acquire rights to book detailing Trump transition chaos https://t.co/iIDp9b56kr
1058011313916522497,2018-11-01 15:02:08,"Oprah, Obama to Campaign for Democrat Abrams in Georgia Governor's Race https://t.co/dw8q1w5Aeh"
1058008329547587584,2018-11-01 14:50:17,Filmmaker hopes Whitey Bulger's death brings closure to his victims' families https://t.co/IdH6xaiQyc
1058007881075830786,2018-11-01 14:48:30,Mexico government works to slow down caravan https://t.co/lcyYAcsW1o
1058006618581934080,2018-11-01 14:43:29,".@cvpayne: ""The last quarter, the summer quarter, wages and salaries grew at their fastest pace in a decade."" @AmericaNewsroom https://t.co/g3x5Jzz2EP"
1058005905122516992,2018-11-01 14:40:39,Attorney General Jeff Sessions and Deputy Attorney General Rod Rosenstein deliver remarks at the US Marshal Service's 37th Director's Honorary Awards Ceremony. https://t.co/vs01mR1TCz
1058005498077868032,2018-11-01 14:39:02,Mac Miller benefit concert brings out several top artists https://t.co/zlC7BLp7HB
1058003422757244929,2018-11-01 14:30:47,"Secret Nixon 'Watergate Road Map,' newly unsealed, could provide guidance for Mueller probe, analysts say https://t.co/xuBCtS1UDy https://t.co/iinAkGTurb"
1058002199513612288,2018-11-01 14:25:55,Migrant caravan coordinator says demand for Mexico to provide buses has 'failed' https://t.co/gplJBxymmO
1058000935883022336,2018-11-01 14:20:54,".@kayleighmcenany: ""There is ability to work if Democrats take one step towards the @POTUS."" @AmericaNewsroom https://t.co/i7ZlZ5bb31"
1058000006647635973,2018-11-01 14:17:12,‘Jeopardy!’ host Alex Trebek renews contract through 2022 after hinting at retirement https://t.co/9OvpoAbpXc
1057999381788614656,2018-11-01 14:14:43,President @realDonaldTrump on home-stretch campaign blitz as #Midterms2018 are less than a week away https://t.co/v24RVVaQeT
1057998161111867393,2018-11-01 14:09:52,Mom gives birth at grocery store with help of cashier https://t.co/XaAQFq5qGp
1057995677676929024,2018-11-01 14:00:00,"FL Student, Mom Shocked by Test Question About 'Angry Right Wing' in America https://t.co/XRTPt7qjw9 @foxandfriends https://t.co/JrlUxbBkHq"
1057993158896676864,2018-11-01 13:50:00,The flight recorder for the Indonesian jet that crashed on Monday with 189 people aboard was recovered Thursday. Read more in today's ‘Fox News First’: https://t.co/mghArJRz0l https://t.co/tFYAgJ0j03
1057991901327048705,2018-11-01 13:45:00,.@drose fights back tears after career-high 50 points in Timberwolves' NBA win https://t.co/ykKt0rHNqh
1057990643249790978,2018-11-01 13:40:00,"Suspect identified in cold case kidnapping, rape, murder of Arkansas woman, officials say (via @travfed) https://t.co/jHz3FrXF5h"
1057989384287399936,2018-11-01 13:35:00,"DHS is sounding the alarm over what it calls an ""unprecedented crisis"" at the border, stemming from ""catch-and-release loopholes"" that allow some illegal immigrants to remain in the country. Read more in today's 'Fox News First': https://t.co/mghArJRz0l https://t.co/xfQZBPLYN4"
1057988128634478592,2018-11-01 13:30:00,"Tech giants may have to be broken up, says founder of World Wide Web (via @christocarbone) https://t.co/tpROkNLGBQ"
1057986112982007808,2018-11-01 13:22:00,"After midterms, Dems face leadership election scramble https://t.co/n2VPTXJbXd"
1057985138016051200,2018-11-01 13:18:07,"RT @FoxBusiness: RECALL ALERT: Subaru and Toyota to recall more than 400,000 vehicles
https://t.co/fuI7u00rqY"
1057984351156273152,2018-11-01 13:15:00,3.1 percent rise in wages for private-sector workers in past year https://t.co/KlBb19eucD
1057981834825355264,2018-11-01 13:05:00,"#GoogleWalkout: Thousands of workers protest sexual harassment and pay inequality, demand changes (via @christocarbone) https://t.co/J4aCllk3Cj"
1057980582058049536,2018-11-01 13:00:01,James Cromwell backs away from warning of 'blood in the streets' if GOP wins in midterms https://t.co/dJoeTLVcz6
1057978902868561921,2018-11-01 12:53:21,"Stuart Varney on @POTUS: “He’s running the country like he’s running a business, and it’s working.” @foxandfriends https://t.co/S8RRvPTHGi"
1057978060316774403,2018-11-01 12:50:00,"President Trump warned that up to 15,000 troops could be sent to the border to prevent Central American migrant caravans from entering the U.S. Read more in today's ‘Fox News First’: https://t.co/mghArK9aoV https://t.co/ZeFRwLF24z"
1057976803027865600,2018-11-01 12:45:00,OPINION: Trump’s reversal of failed Obama policies has created a booming economy (via @FoxNewsOpinion) https://t.co/dWwtyYdoiZ
1057973026791149568,2018-11-01 12:30:00,"Subaru and Toyota to recall more than 400,000 vehicles (via @FoxBusiness) https://t.co/OBZL8UKwq8"
1057971768017580033,2018-11-01 12:25:00,".@RonDeSantisFL: ""I think Floridians understand that there’s a real significant choice here for the direction of our state."" @foxandfriends https://t.co/SzzNdwFTvp"
1057969251384942593,2018-11-01 12:15:00,OPINION: Veterans are sleeping in their cars to access medical care – and it's only getting worse (via @FoxNewsOpinion) https://t.co/6CLCc7oeT7
1057966735670853632,2018-11-01 12:05:00,"Top secret documents, including a 'Watergate Road Map,' have been released by the government, and legal analysts say they could help Special Counsel Robert Mueller's investigation into President Trump. Read more in today's ‘Fox News First’: https://t.co/mghArK9aoV https://t.co/m3iournZHM"
1057965481313718275,2018-11-01 12:00:01,"Starbucks debuts 2018 holiday cups, says designs were inspired by coffee chain's 'heritage' https://t.co/BrydrOcemN"
1057961701931397121,2018-11-01 11:45:00,".@SecretaryCarson on @foxandfriends: We have a lot of people who have big hearts who want to help, and we’re finding ways in this administration to allow them to be able to help their fellow Americans."" https://t.co/O2o0HckjK8"
1057960443690577920,2018-11-01 11:40:00,Democratic Florida gubernatorial candidate Andrew Gillum is facing new ethics questions after an investigation suggests he used city funds for a private trip. Read more in today's ‘Fox News First’: https://t.co/mghArK9aoV https://t.co/gGCjsMzak0
1057957928441917440,2018-11-01 11:30:00,"Hundreds of Maseratis incinerated in port blaze, reports say https://t.co/bqgNtBCMEy"
1057954152045776897,2018-11-01 11:15:00,".@SecretaryCarson on @foxandfriends: “One percent of our population protects the other 99 percent of us and allows us to live in peace and freedom, so we should be willing to really help them out.” https://t.co/ryua6Uz5ts"
1057951630447071232,2018-11-01 11:04:59,"RT @FoxNewsResearch: Election Spotlight🔦
→ Countdown: 𝟓 𝐝𝐚𝐲𝐬 to the midterms

🗳️Most Expensive Senate Races
FL: $165 million
MO: $112 milli…"
1057950379202232321,2018-11-01 11:00:00,"Workers find woman, 53, who survived in Arizona desert for 6 days after car wreck https://t.co/TcxlsBLBMW"
1057948363910496257,2018-11-01 10:52:00,Bob Stefanowski on CT governor race https://t.co/iSPHQowenr #Midterms2018 https://t.co/GNu2yJKEE7
1057946602378354688,2018-11-01 10:45:00,"On 'The Story with @marthamaccallum' Wednesday, Lt. Col. Michael Waltz said, ""we have to uphold those laws"" when it comes to border security and illegal immigration. https://t.co/X6Fp29ospU https://t.co/TgJoAa1ScF"
1057937841878110209,2018-11-01 10:10:11,.@CarleyShimkus is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/dm5p9AdSzV
1057936787501330433,2018-11-01 10:06:00,".@NanHayworth on gov’t health care costs: “When Uncle Sam is paying, providers tend to charge more.” @FoxFriendsFirst https://t.co/W1XKZ7hJUj"
1057935529352691712,2018-11-01 10:01:00,.@NanHayworth on “Medicare for All”: “We are spending more than we should be on our health care. We’re not getting full value for money.” @FoxFriendsFirst https://t.co/eel4bU1kKa
1057934270763659266,2018-11-01 09:56:00,"Katie Hnida, first woman to score points at college football's highest level, suffers serious health scare, family says https://t.co/Dw05oxncSP"
1057933012564795392,2018-11-01 09:51:00,"Democrat Tester's campaign takes a hit after shady mailer prompts Libertarian to drop out, back GOP candidate https://t.co/vDLFNSeWfk"
1057931754609106944,2018-11-01 09:46:00,"Dems and Republicans pulling out final stops as midterms loom, @RayBogan reports @FoxFriendsFirst https://t.co/task1crt70"
1057930495961456640,2018-11-01 09:41:00,"Brandon Tatum on black support for @POTUS: “It’s results — record-low unemployment, entrepreneurship amongst African-American people, African-American women specifically. And when you see those numbers…you wanna vote for something that gives you encouragement.” @FoxFriendsFirst https://t.co/iFQgUArzdQ"
1057929237921964034,2018-11-01 09:36:00,Meteorologist @JaniceDean has today’s morning forecast @FoxFriendsFirst https://t.co/qVX55LQSF9
1057927979660128258,2018-11-01 09:31:00,"DeVos rewrite of Title IX sex-assault rules will allow cross-examination of accusers, report says https://t.co/jy8XOKv3Ly"
1057925462922575872,2018-11-01 09:21:00,.@kelseyjharkness on midterm campaign spending: “Money doesn’t matter like it used to.” @FoxFriendsFirst https://t.co/vWkOIl3Iv3
1057922946365296640,2018-11-01 09:11:00,"McLaughlin on Florida governor race: “Now it’s become more focused on issues, and people are seeing a real clear choice there.” @FoxFriendsFirst https://t.co/yXbEvADssJ"
1057920429891903488,2018-11-01 09:01:00,"Jim McLaughlin on Connecticut governor race: “It’s a traditionally Democratic state, but you have a very unpopular current governor there in Dan Malloy.” @FoxFriendsFirst https://t.co/uWjK9YK3s9"
1057917913129086977,2018-11-01 08:51:00,".@TheThomasGuide on Arizona Senate race: “Both sides, Republicans and Democrats, are charged up to vote. It’s now a question of some of the subgroups, like Latinos, and whether or not they will turn out.” @FoxFriendsFirst https://t.co/fky9PRJ0k4"
1057915396576215040,2018-11-01 08:41:00,"Geronimo Gutierrez on the migrant caravan: ""Both the United States and Mexico have a shared interest in making sure that whatever migration takes place, it's legal, it's safe...And that is not easy to achieve."" https://t.co/X6Fp29ospU https://t.co/srGGwha1al"
1057912879972679681,2018-11-01 08:31:00,Trump administration demands ceasefire in Yemen @FoxFriendsFirst https://t.co/AckWqpDlgu
1057910363495247872,2018-11-01 08:21:00,FASHION FUR: Cat walks the catwalk https://t.co/oAnZLsIdu2 https://t.co/cUQwIN1ljS
1057907846749261824,2018-11-01 08:11:00,"Former @RutgersU linebacker admits to attempted double-murder plot, officials say https://t.co/5NAWO4mSeX"
1057905330355494912,2018-11-01 08:01:00,".@adamcarolla on free speech crackdown: ""Removing someone's livelihood because they have an opinion, it's really sort of the ultimate punishment."" https://t.co/pfAzWFY5gn"
1057902813676748800,2018-11-01 07:51:00,Thomas Homan told @IngrahamAngle that the president’s quick actions on the approaching migrant caravan are meant to send a message to future caravans. https://t.co/X6Fp29ospU https://t.co/w7bsET41Mo
1057900297228640256,2018-11-01 07:41:00,"""I'm going to vote my pocketbook, and my pocketbook's better now under a Republican administration.""

Indiana voters weigh in on the impact of tariffs, trade policy and the economy ahead of #Midterms2018. https://t.co/BWnWn6a8ck"
1057897780721594368,2018-11-01 07:31:00,"California mom of 4 dies 30 minutes after emergency birth, family says https://t.co/43Rm6hAqA7"
1057895264000843776,2018-11-01 07:21:00,"Tom Homan on the migrant caravan: ""Border security is national security. That's why @POTUS is moving as fast as he can, because we've got to show the other caravans we're taking action."" https://t.co/X6Fp29ospU https://t.co/Wy5DIwT3IG"
1057892747338752005,2018-11-01 07:11:00,Indonesia Lion Air jet’s flight recorder found 3 days after crash https://t.co/V1Qv9Ahtwk
1057890230915584001,2018-11-01 07:01:00,".@SenTedCruz: “As a policy matter, President @realDonaldTrump is exactly right. Birthright citizenship doesn’t make any sense.” https://t.co/jq0k169QQH"
1057887713985093632,2018-11-01 06:51:00,"Knife-wielding man walking on Interstate 10 in LA 'not a prank,' authorities say https://t.co/DCfnhCSk4B"
1057885198019424256,2018-11-01 06:41:00,Justice Kavanaugh’s debut: High court’s newest member settles in @foxnewsnight https://t.co/9fejiswEl0
1057882681218949120,2018-11-01 06:31:00,"Red Sox fan recovering after allegedly being stabbed, pummeled by Dodgers fans after World Series win https://t.co/mOfqf41S8z"
1057880164485529600,2018-11-01 06:21:00,"Hoffman: “We want to drive up the pressure on Iran. In order to do that, we and our allies are gonna have to feel some economic pain.” @foxnewsnight https://t.co/AcfYmoz0no"
1057877647806644224,2018-11-01 06:11:00,"“Hiya, officer!” @MtJulietPolice in Tennessee posted this image to Twitter with a message for a safe and happy #Halloween Wednesday. Authorities say Officer Lo was relieved to find no clown lurking in the storm drain. https://t.co/7P3HSLkTy8"
1057875131400302592,2018-11-01 06:01:00,"Daniel Hoffman on “Taliban 5”: “They’re not just Taliban members. These are five senior, hardened, battlefield leaders.” @foxnewsnight https://t.co/ge9FKdIhvb"
1057872614587154434,2018-11-01 05:51:00,Kavanaugh turns down nearly $600G raised online for his defense: reports https://t.co/LUbmQvTdVK
1057870098172649472,2018-11-01 05:41:00,Missing Incumbent: Governor race up for grabs after Alaska Gov. Walker’s late drop out @foxnewsnight https://t.co/u3MawU1KVv
1057867581741244416,2018-11-01 05:31:00,Couple spots rare white ‘ghost’ moose crossing highway https://t.co/HfwP1Bc8jX
1057865064861048832,2018-11-01 05:21:00,".@marc_lotter: “This feels a lot like ’16 to me, where the polls are still not accurately capturing all of the Republican enthusiasm.” @foxnewsnight https://t.co/pytL5yh5i8"
1057864777463197696,2018-11-01 05:19:51,"Jack Patera, first coach of NFL's Seattle @Seahawks, dies at age 85 https://t.co/jlCxBLIGSN https://t.co/ed3Uhai4J4"
1057863806515363841,2018-11-01 05:16:00,"Gillum used city funds for private travel, docs show, in latest finance snafu for insurgent Florida Dem https://t.co/IWLcqCDrxP"
1057862548710719488,2018-11-01 05:11:00,More rich millennials are investing in cryptocurrencies. Here's why (via @FoxBusiness) https://t.co/hIF9ymVf0P
1057861289962139648,2018-11-01 05:06:00,".@POTUS on Florida midterm races: ""I know we're doing well in the Senate and it looks like we're doing okay in the House."" https://t.co/tCZD1Tq9v3"
1057860032249905153,2018-11-01 05:01:00,".@davecatanese: “Pointing to @BernieSanders and @realDonaldTrump, they’re talking to base voters. No one’s trying to persuade anyone anymore.” @foxnewsnight https://t.co/dCg1qWvilE"
1057857515298451456,2018-11-01 04:51:00,Maryland fires football coach DJ Durkin in sudden reversal after outcry https://t.co/JvJ4tkcUYT
1057856256914804736,2018-11-01 04:46:00,Trump warns up to 15K troops could be deployed to border to stop migrant caravan https://t.co/X6Fp296R1k
1057854998493716480,2018-11-01 04:41:00,Yoo: “I don’t see how this moves out of Congress. I think a lot of Republicans would vote against it. Plus I think this is one of the rules that makes America.” @foxnewsnight https://t.co/GiYg1e70qX
1057853740110102528,2018-11-01 04:36:00,Fox News Poll: Trump approval remains high in Senate battleground states https://t.co/GOxAMQ3TPH
1057852482188120064,2018-11-01 04:31:00,Capitol declared safe after shooting nearby prompts police investigation; 3 suspects sought https://t.co/aYqYVq3fjO
1057849965693808640,2018-11-01 04:21:00,"John Yoo on birthright citizenship: “The history of the country, from the beginning…all the way to the present, the traditional understanding has been if you are born in the United States, no matter whether your parents are citizens or not, you’re a citizen.” @foxnewsnight https://t.co/8HRRX2vBIf"
1057847448859828224,2018-11-01 04:11:00,Celebrity fitness guru found dead in Los Angeles home https://t.co/n2LGsWYggk
1057845940554473472,2018-11-01 04:05:00,.@JohnJamesMI: “Democrats have to run on identity politics because they have no identity.” #Midterms2018 https://t.co/Iw8STf1WHE https://t.co/NhvYpyLj83
1057844932331761664,2018-11-01 04:01:00,".@AndrewCMcCarthy on ending birthright citizenship: “If the president tried to do this by executive order, I don’t think he can.” @foxnewsnight https://t.co/N41YRxQHIX"
1057842164074405888,2018-11-01 03:50:00,"Oregon teens arrested in ‘crime spree’ involving pumpkins, baseball bats: authorities https://t.co/hozLso5cAa"
1057839647303204864,2018-11-01 03:40:00,".@SenTedCruz: “As a policy matter, President @realDonaldTrump is exactly right. Birthright citizenship doesn’t make any sense.” @foxnewsnight https://t.co/DrQ3PgYENB"
1057837131505184768,2018-11-01 03:30:00,.@BetoORourke on immigration @foxnewsnight https://t.co/KAJ2UgbI43
1057836364979421189,2018-11-01 03:26:57,"Secret Nixon 'Watergate Road Map,' newly unsealed, could provide guidance for Mueller probe, analysts say https://t.co/MI62cTksD4"
1057834614365020160,2018-11-01 03:20:00,".@POTUS wants to deploy up to 15K troops to border, @edhenry has the story @foxnewsnight https://t.co/wHU0ruWfU8 https://t.co/4uYuTdSzfR"
1057832191856656385,2018-11-01 03:10:22,"On 'The Story with @marthamaccallum' Wednesday, Lt. Col. Michael Waltz said, ""we have to uphold those laws"" when it comes to border security and illegal immigration. https://t.co/X6Fp29ospU https://t.co/xhtz8RJ6MU"
1057828601071108096,2018-11-01 02:56:06,"Oregon teens arrested in ‘crime spree’ involving pumpkins, baseball bats: authorities https://t.co/vIgJeGMxZZ"
1057827568051781642,2018-11-01 02:52:00,"Geronimo Gutierrez on the migrant caravan: ""Both the United States and Mexico have a shared interest in making sure that whatever migration takes place, it's legal, it's safe...And that is not easy to achieve."" @IngrahamAngle https://t.co/X6Fp29ospU https://t.co/fsQU9gBgyj"
1057825646162989058,2018-11-01 02:44:22,"Tom Homan on the migrant caravan: ""Border security is national security. That's why @POTUS is moving as fast as he can, because we've got to show the other caravans we're taking action."" @IngrahamAngle https://t.co/X6Fp29ospU https://t.co/agRjyr8HeV"
1057822283304198146,2018-11-01 02:31:00,Congressman Brady warns of retaliation for UK tech tax targeting companies like Facebook and Google https://t.co/JUi2cGutB2
1057820635500552192,2018-11-01 02:24:27,"Kim Jong Un to visit Seoul 'soon,' South Korean president reveals https://t.co/uCjTqANMsK"
1057816808261124096,2018-11-01 02:09:15,"Secret Nixon 'Watergate Roadmap', newly unsealed, could provide guidance for Mueller probe, analysts say https://t.co/OT4zsSJBPG"
1057814616489844737,2018-11-01 02:00:32,‘Boy Meets World’ actor William Daniels cracks joke about his role in thwarting attempted burglary https://t.co/LoAKpEijjK
1057812337116278784,2018-11-01 01:51:29,".@RepMcSally: “Arizona is open for business, and we want to keep going in that direction, but border security is a big issue.” #Hannity #Midterms2018 https://t.co/gu90LRxE1M"
1057810142681542656,2018-11-01 01:42:45,.@JohnJamesMI: “Democrats have to run on identity politics because they have no identity.” #Hannity #Midterms2018 https://t.co/Iw8STf1WHE https://t.co/lYgjUhSVWG
1057808430776365061,2018-11-01 01:35:57,Google boss has message to employees planning walkout over treatment of sex-harassment cases https://t.co/2xPgENXEHc
1057806336833060864,2018-11-01 01:27:38,Prince Harry explains how Meghan Markle's royal wedding bouquet got 'kind of ruined' https://t.co/gD4mtG6Q5T
1057803559901843461,2018-11-01 01:16:36,"On '@AmericaNewsroom' Wednesday, William McGurn said Republicans should take credit for the successful economy during this midterm election cycle. https://t.co/qoS6BrPEFi https://t.co/vEvHSbT0QG"
1057800228093485058,2018-11-01 01:03:22,"American Airlines baggage handler falls asleep in belly of plane, gets trapped during flight https://t.co/gYieRs9byL"
1057796217491611648,2018-11-01 00:47:25,"Gillum used city funds for private travel, docs show, in latest finance snafu for insurgent Florida Dem https://t.co/YxDuoGzbVm"
1057794546929750017,2018-11-01 00:40:47,"BREAKING: Willie McCovey, San Francisco Giants slugger and Hall of Famer, dead at 80 https://t.co/FcCE2gQ7uC"
1057794194473922560,2018-11-01 00:39:23,".@adamcarolla on free speech crackdown: ""Removing someone's livelihood because they have an opinion, it's really sort of the ultimate punishment."" #Tucker https://t.co/TNn0drfZIL"
1057792587740966915,2018-11-01 00:33:00,Ben &amp; Jerry’s slams Trump administration with ‘Pecan Resist’ ice cream flavor https://t.co/2jMzz2R87k
1057790825688518656,2018-11-01 00:26:00,"AirAsia X airline fined $9,000 for boarding unauthorized passenger: report https://t.co/tssS7qFzXL"
1057789316045377536,2018-11-01 00:20:00,"'Phantom' Archaeopteryx, one of the world's 1st birds, could probably fly https://t.co/a3R8P7JOdD"
1057787302498451462,2018-11-01 00:12:00,"Soldiers and their families celebrated Halloween at a “Tank or Treat” hosted by the 2nd Battalion, 69th Armored Regiment, 2nd Armored Brigade Combat Team at Fort Stewart in Georgia. https://t.co/mH2DB95yxC"
1057785541259919365,2018-11-01 00:05:00,Couple spots rare white ‘ghost’ moose crossing highway https://t.co/HfwP1Bc8jX
1057783908308320256,2018-10-31 23:58:31,Earth enters sixth extinction event in half-a-billion years https://t.co/CbwlSMsCzy
1057781048568897538,2018-10-31 23:47:09,".@michaelgwaltz: ""You won’t find anyone that's more outraged about illegal immigration, than immigrants who did it legally."" https://t.co/X6Fp29ospU https://t.co/TupBfCV9Q4"
1057777649010044929,2018-10-31 23:33:38,".@POTUS delivers remarks at a ‘Make America Great Again’ rally in Fort Myers, Florida. https://t.co/XOSf1K1vkH https://t.co/RkY3XDOvdE"
1057777327910850561,2018-10-31 23:32:22,".@marcthiessen: “A lot of people who are for a welcoming immigration policy, also want to enforce our border security and don’t want to see a caravan of people coming over our border.” #TheStory https://t.co/X6Fp29ospU https://t.co/jg41UDjBRt"
1057774803405467648,2018-10-31 23:22:20,".@MrMikeBlake: “The notion of talking about 15,000 troops going down for a caravan that won’t be here for months is purely a...stunt and a distraction, and it is disrespectful to all those [who] served in this country.” #TheStory https://t.co/X6Fp29ospU https://t.co/jt4Rdg4sCD"
1057771770684604416,2018-10-31 23:10:17,.@KarlRove on upcoming midterm elections: “The president’s popularity matters a lot.” #TheStory #Midterms2018 https://t.co/iSPHQowenr https://t.co/qAmsgPi9J2
1057770885527015429,2018-10-31 23:06:46,".@MZHemingway: ""I think reminding people about large structural issues like views on whether borders mean anything is not a horrible campaign strategy."" #SpecialReport https://t.co/wBTyyrizR4"
1057768517431422976,2018-10-31 22:57:21,"A.B. Stoddard on health care in the midterms: ""It is the sleeper issue, Republicans are panicked about it. If [Democrats] take the House back, it will be because of health care."" #SpecialReport https://t.co/6idl82e1bY https://t.co/7qWkCNDIEq"
1057767145009041408,2018-10-31 22:51:54,".@MZHemingway on the midterms: ""You tell a lot about what actually motivates voters by what is happening in the ads. And you see Democratic ads really focusing on health care, and Republicans trying to also trying to focus on health care."" #SpecialReport https://t.co/6idl82e1bY https://t.co/ZPTz0M7BUe"
1057766110303580160,2018-10-31 22:47:47,"RT @MikeEmanuelFox: Nancy Pelosi predicts Democrats will take back the House - too soon? From #SpecialReport tonight:

https://t.co/fYm8h97…"
